student_id,teacher_id,class_id,year_group,academic_year,date,assessment_type,subject,score
844,TCH0015,CLS0059,Y11,2024/2025,2025-05-07,*Current Grades,Construction,D2
844,TCH0001,CLS0060,Y11,2024/2025,2025-06-19,*Current Grades,Hospitality,M
844,TCH0007,CLS0065,Y11,2024/2025,2025-01-13,*Current Grades,English,7
844,TCH0009,CLS0073,Y11,2024/2025,2025-06-12,*Current Grades,Science,3
845,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,89
845,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
845,TCH0017,CLS0003,Y7,2024/2025,2025-04-24,*Current Grades,English,7B
845,TCH0003,CLS0004,Y7,2024/2025,2025-03-28,*Current Grades,Mathematics,9C
845,TCH0019,CLS0011,Y7,2024/2025,2025-05-16,*Current Grades,Science,8C
846,TCH0000,CLS0056,Y11,2024/2025,2025-01-16,*Current Grades,Construction,D*
846,TCH0001,CLS0060,Y11,2024/2025,2025-06-13,*Current Grades,Hospitality,M
846,TCH0007,CLS0065,Y11,2024/2025,2025-04-13,*Current Grades,English,8
846,TCH0008,CLS0069,Y11,2024/2025,2025-04-21,*Current Grades,Mathematics,7
846,TCH0014,CLS0074,Y11,2024/2025,2025-02-15,*Current Grades,Science,5
847,TCH0011,CLS0082,Y12,2024/2025,2025-02-07,*Current Grades,Hospitality,D*D*D*
847,TCH0012,CLS0086,Y12,2024/2025,2025-02-14,*Current Grades,English,C
847,TCH0013,CLS0090,Y12,2024/2025,2025-03-15,*Current Grades,Mathematics,A
847,TCH0014,CLS0094,Y12,2024/2025,2025-03-29,*Current Grades,Science,B
848,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,85
848,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
848,TCH0012,CLS0002,Y7,2024/2025,2025-02-21,*Current Grades,English,7A
848,TCH0008,CLS0005,Y7,2024/2025,2025-01-25,*Current Grades,Mathematics,8B
848,TCH0004,CLS0008,Y7,2024/2025,2025-02-10,*Current Grades,Science,7B
849,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99
849,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
849,TCH0015,CLS0039,Y10,2024/2025,2025-03-25,*Current Grades,Construction,D2
849,TCH0016,CLS0043,Y10,2024/2025,2025-03-09,*Current Grades,Hospitality,D*
849,TCH0012,CLS0046,Y10,2024/2025,2025-04-02,*Current Grades,English,3
849,TCH0018,CLS0051,Y10,2024/2025,2025-04-18,*Current Grades,Mathematics,9
849,TCH0019,CLS0055,Y10,2024/2025,2025-06-04,*Current Grades,Science,2
850,TCH0005,CLS0077,Y12,2024/2025,2025-04-01,*Current Grades,Construction,PPP
850,TCH0011,CLS0082,Y12,2024/2025,2025-02-19,*Current Grades,Hospitality,D*D*D
850,TCH0017,CLS0087,Y12,2024/2025,2025-06-01,*Current Grades,English,D
850,TCH0018,CLS0091,Y12,2024/2025,2025-02-03,*Current Grades,Mathematics,C
850,TCH0019,CLS0095,Y12,2024/2025,2025-01-03,*Current Grades,Science,B
851,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,98
851,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
851,TCH0017,CLS0015,Y8,2024/2025,2025-01-04,*Current Grades,English,7D
851,TCH0013,CLS0018,Y8,2024/2025,2025-01-03,*Current Grades,Mathematics,9C
851,TCH0004,CLS0020,Y8,2024/2025,2025-03-14,*Current Grades,Science,7D
852,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99
852,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
852,TCH0017,CLS0027,Y9,2024/2025,2025-02-05,*Current Grades,English,9C
852,TCH0008,CLS0029,Y9,2024/2025,2025-03-07,*Current Grades,Mathematics,7D
852,TCH0019,CLS0035,Y9,2024/2025,2025-02-13,*Current Grades,Science,9C
853,TCH0011,CLS0082,Y12,2024/2025,2025-06-01,*Current Grades,Hospitality,DDD
853,TCH0002,CLS0084,Y12,2024/2025,2025-03-20,*Current Grades,English,E
853,TCH0004,CLS0092,Y12,2024/2025,2025-05-03,*Current Grades,Science,U
854,TCH0010,CLS0078,Y12,2024/2025,2025-02-15,*Current Grades,Construction,D*D*D
854,TCH0016,CLS0083,Y12,2024/2025,2025-01-08,*Current Grades,Hospitality,D*D*D
854,TCH0007,CLS0085,Y12,2024/2025,2025-01-27,*Current Grades,English,B
854,TCH0008,CLS0089,Y12,2024/2025,2025-01-26,*Current Grades,Mathematics,B
854,TCH0014,CLS0094,Y12,2024/2025,2025-01-11,*Current Grades,Science,A
855,TCH0001,CLS0060,Y11,2024/2025,2025-04-12,*Current Grades,Hospitality,U
855,TCH0012,CLS0066,Y11,2024/2025,2025-01-23,*Current Grades,English,5
855,TCH0018,CLS0071,Y11,2024/2025,2025-04-19,*Current Grades,Mathematics,2
855,TCH0009,CLS0073,Y11,2024/2025,2025-05-21,*Current Grades,Science,1
856,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,98
856,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
856,TCH0010,CLS0038,Y10,2024/2025,2025-05-05,*Current Grades,Construction,D1
856,TCH0011,CLS0042,Y10,2024/2025,2025-05-19,*Current Grades,Hospitality,D2
856,TCH0002,CLS0044,Y10,2024/2025,2025-03-05,*Current Grades,English,7
856,TCH0003,CLS0048,Y10,2024/2025,2025-03-04,*Current Grades,Mathematics,9
856,TCH0014,CLS0054,Y10,2024/2025,2025-03-19,*Current Grades,Science,9
857,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,83
857,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
857,TCH0010,CLS0038,Y10,2024/2025,2025-02-13,*Current Grades,Construction,M
857,TCH0006,CLS0041,Y10,2024/2025,2025-03-31,*Current Grades,Hospitality,M
857,TCH0007,CLS0045,Y10,2024/2025,2025-04-13,*Current Grades,English,6
857,TCH0008,CLS0049,Y10,2024/2025,2025-06-17,*Current Grades,Mathematics,5
857,TCH0014,CLS0054,Y10,2024/2025,2025-04-12,*Current Grades,Science,7
858,TCH0010,CLS0098,Y13,2024/2025,2025-05-31,*Current Grades,Construction,D*D*D
858,TCH0016,CLS00103,Y13,2024/2025,2025-04-19,*Current Grades,Hospitality,DDD
858,TCH0017,CLS00107,Y13,2024/2025,2025-06-01,*Current Grades,English,C
858,TCH0008,CLS00109,Y13,2024/2025,2025-05-23,*Current Grades,Mathematics,C
858,TCH0019,CLS00115,Y13,2024/2025,2025-02-18,*Current Grades,Science,A*
859,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,98
859,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,104.98949941951757
859,TCH0015,CLS0039,Y10,2024/2025,2025-05-19,*Current Grades,Construction,P
859,TCH0001,CLS0040,Y10,2024/2025,2025-05-27,*Current Grades,Hospitality,M
859,TCH0012,CLS0046,Y10,2024/2025,2025-03-27,*Current Grades,English,1
859,TCH0003,CLS0048,Y10,2024/2025,2025-03-27,*Current Grades,Mathematics,5
859,TCH0004,CLS0052,Y10,2024/2025,2025-06-17,*Current Grades,Science,4
860,TCH0010,CLS0098,Y13,2024/2025,2025-01-06,*Current Grades,Construction,DDD
860,TCH0016,CLS00103,Y13,2024/2025,2025-06-15,*Current Grades,Hospitality,MMM
860,TCH0017,CLS00107,Y13,2024/2025,2025-06-20,*Current Grades,English,E
860,TCH0013,CLS00110,Y13,2024/2025,2025-03-31,*Current Grades,Mathematics,C
860,TCH0009,CLS00113,Y13,2024/2025,2025-05-06,*Current Grades,Science,E
861,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,98
861,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,102.37241643085524
861,TCH0007,CLS0013,Y8,2024/2025,2025-01-28,*Current Grades,English,8C
861,TCH0003,CLS0016,Y8,2024/2025,2025-04-15,*Current Grades,Mathematics,8E
861,TCH0019,CLS0023,Y8,2024/2025,2025-04-22,*Current Grades,Science,9D
862,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,98
862,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
862,TCH0012,CLS0014,Y8,2024/2025,2025-04-06,*Current Grades,English,8B
862,TCH0008,CLS0017,Y8,2024/2025,2025-04-06,*Current Grades,Mathematics,7E
862,TCH0009,CLS0021,Y8,2024/2025,2025-06-12,*Current Grades,Science,7D
863,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99
863,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
863,TCH0012,CLS0014,Y8,2024/2025,2025-02-09,*Current Grades,English,9E
863,TCH0003,CLS0016,Y8,2024/2025,2025-06-14,*Current Grades,Mathematics,8D
863,TCH0009,CLS0021,Y8,2024/2025,2025-05-04,*Current Grades,Science,9B
864,TCH0005,CLS0057,Y11,2024/2025,2025-05-22,*Current Grades,Construction,D1
864,TCH0006,CLS0061,Y11,2024/2025,2025-06-26,*Current Grades,Hospitality,D1
864,TCH0002,CLS0064,Y11,2024/2025,2025-02-27,*Current Grades,English,6
864,TCH0013,CLS0070,Y11,2024/2025,2025-01-29,*Current Grades,Mathematics,7
864,TCH0019,CLS0075,Y11,2024/2025,2025-03-02,*Current Grades,Science,9
865,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99
865,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100.5836306906705
865,TCH0002,CLS0012,Y8,2024/2025,2025-05-01,*Current Grades,English,8D
865,TCH0003,CLS0016,Y8,2024/2025,2025-02-08,*Current Grades,Mathematics,8A
865,TCH0019,CLS0023,Y8,2024/2025,2025-01-06,*Current Grades,Science,8E
866,TCH0000,CLS0056,Y11,2024/2025,2025-02-12,*Current Grades,Construction,D*
866,TCH0001,CLS0060,Y11,2024/2025,2025-05-17,*Current Grades,Hospitality,D2
866,TCH0018,CLS0071,Y11,2024/2025,2025-06-20,*Current Grades,Mathematics,6
866,TCH0014,CLS0074,Y11,2024/2025,2025-05-04,*Current Grades,Science,5
867,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,98
867,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
867,TCH0007,CLS0001,Y7,2024/2025,2025-05-07,*Current Grades,English,8D
867,TCH0003,CLS0004,Y7,2024/2025,2025-05-28,*Current Grades,Mathematics,9E
867,TCH0004,CLS0008,Y7,2024/2025,2025-06-14,*Current Grades,Science,8E
868,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,81
868,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
868,TCH0012,CLS0002,Y7,2024/2025,2025-04-02,*Current Grades,English,8B
868,TCH0013,CLS0006,Y7,2024/2025,2025-04-14,*Current Grades,Mathematics,8B
868,TCH0014,CLS0010,Y7,2024/2025,2025-02-13,*Current Grades,Science,7C
869,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,90
869,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
869,TCH0017,CLS0027,Y9,2024/2025,2025-01-13,*Current Grades,English,9A
869,TCH0003,CLS0028,Y9,2024/2025,2025-05-23,*Current Grades,Mathematics,9C
869,TCH0019,CLS0035,Y9,2024/2025,2025-06-13,*Current Grades,Science,9A
870,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,98
870,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
870,TCH0017,CLS0003,Y7,2024/2025,2025-04-30,*Current Grades,English,7A
870,TCH0003,CLS0004,Y7,2024/2025,2025-05-24,*Current Grades,Mathematics,9A
870,TCH0004,CLS0008,Y7,2024/2025,2025-01-19,*Current Grades,Science,7E
871,TCH0010,CLS0098,Y13,2024/2025,2025-03-05,*Current Grades,Construction,DDD
871,TCH0016,CLS00103,Y13,2024/2025,2025-06-04,*Current Grades,Hospitality,DDM
871,TCH0007,CLS00105,Y13,2024/2025,2025-01-17,*Current Grades,English,B
871,TCH0003,CLS00108,Y13,2024/2025,2025-04-22,*Current Grades,Mathematics,C
871,TCH0014,CLS00114,Y13,2024/2025,2025-06-05,*Current Grades,Science,A
872,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,87
872,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
872,TCH0007,CLS0013,Y8,2024/2025,2025-04-26,*Current Grades,English,7B
872,TCH0013,CLS0018,Y8,2024/2025,2025-05-21,*Current Grades,Mathematics,9A
872,TCH0014,CLS0022,Y8,2024/2025,2025-04-20,*Current Grades,Science,7E
873,TCH0005,CLS0077,Y12,2024/2025,2025-06-21,*Current Grades,Construction,PPP
873,TCH0011,CLS0082,Y12,2024/2025,2025-06-21,*Current Grades,Hospitality,D*D*D
873,TCH0017,CLS0087,Y12,2024/2025,2025-02-10,*Current Grades,English,D
873,TCH0013,CLS0090,Y12,2024/2025,2025-02-22,*Current Grades,Mathematics,B
873,TCH0009,CLS0093,Y12,2024/2025,2025-05-11,*Current Grades,Science,B
874,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,91
874,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
874,TCH0012,CLS0002,Y7,2024/2025,2025-05-09,*Current Grades,English,8D
874,TCH0013,CLS0006,Y7,2024/2025,2025-04-17,*Current Grades,Mathematics,8C
874,TCH0019,CLS0011,Y7,2024/2025,2025-02-22,*Current Grades,Science,8D
875,TCH0015,CLS0099,Y13,2024/2025,2025-04-21,*Current Grades,Construction,PPP
875,TCH0011,CLS00102,Y13,2024/2025,2025-05-20,*Current Grades,Hospitality,PPP
875,TCH0017,CLS00107,Y13,2024/2025,2025-03-14,*Current Grades,English,U
875,TCH0009,CLS00113,Y13,2024/2025,2025-03-11,*Current Grades,Science,U
876,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,98
876,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
876,TCH0012,CLS0014,Y8,2024/2025,2025-05-28,*Current Grades,English,9A
876,TCH0003,CLS0016,Y8,2024/2025,2025-04-20,*Current Grades,Mathematics,7E
876,TCH0014,CLS0022,Y8,2024/2025,2025-03-07,*Current Grades,Science,7E
877,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,92
877,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
877,TCH0000,CLS0036,Y10,2024/2025,2025-06-14,*Current Grades,Construction,M
877,TCH0006,CLS0041,Y10,2024/2025,2025-04-16,*Current Grades,Hospitality,P
877,TCH0012,CLS0046,Y10,2024/2025,2025-01-04,*Current Grades,English,1
877,TCH0009,CLS0053,Y10,2024/2025,2025-05-03,*Current Grades,Science,2
878,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,98
878,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
878,TCH0017,CLS0015,Y8,2024/2025,2025-05-01,*Current Grades,English,8A
878,TCH0013,CLS0018,Y8,2024/2025,2025-01-20,*Current Grades,Mathematics,9E
878,TCH0004,CLS0020,Y8,2024/2025,2025-01-05,*Current Grades,Science,8A
879,TCH0010,CLS0098,Y13,2024/2025,2025-05-01,*Current Grades,Construction,D*DD
879,TCH0006,CLS00101,Y13,2024/2025,2025-04-30,*Current Grades,Hospitality,DDD
879,TCH0017,CLS00107,Y13,2024/2025,2025-01-22,*Current Grades,English,D
879,TCH0009,CLS00113,Y13,2024/2025,2025-04-21,*Current Grades,Science,D
880,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,97
880,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
880,TCH0002,CLS0024,Y9,2024/2025,2025-06-06,*Current Grades,English,8B
880,TCH0018,CLS0031,Y9,2024/2025,2025-06-15,*Current Grades,Mathematics,8E
880,TCH0014,CLS0034,Y9,2024/2025,2025-04-28,*Current Grades,Science,8C
881,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,97
881,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
881,TCH0015,CLS0039,Y10,2024/2025,2025-01-10,*Current Grades,Construction,D2
881,TCH0011,CLS0042,Y10,2024/2025,2025-06-11,*Current Grades,Hospitality,M
881,TCH0013,CLS0050,Y10,2024/2025,2025-03-28,*Current Grades,Mathematics,3
881,TCH0009,CLS0053,Y10,2024/2025,2025-05-03,*Current Grades,Science,4
882,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,91
882,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
882,TCH0007,CLS0025,Y9,2024/2025,2025-01-05,*Current Grades,English,8D
882,TCH0018,CLS0031,Y9,2024/2025,2025-04-27,*Current Grades,Mathematics,8D
883,TCH0010,CLS0098,Y13,2024/2025,2025-05-07,*Current Grades,Construction,D*D*D
883,TCH0016,CLS00103,Y13,2024/2025,2025-06-24,*Current Grades,Hospitality,DDD
883,TCH0013,CLS00110,Y13,2024/2025,2025-03-19,*Current Grades,Mathematics,B
883,TCH0019,CLS00115,Y13,2024/2025,2025-06-08,*Current Grades,Science,A*
884,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99
884,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
884,TCH0017,CLS0027,Y9,2024/2025,2025-05-26,*Current Grades,English,8A
884,TCH0003,CLS0028,Y9,2024/2025,2025-06-07,*Current Grades,Mathematics,8C
884,TCH0004,CLS0032,Y9,2024/2025,2025-01-31,*Current Grades,Science,7E
885,TCH0010,CLS0098,Y13,2024/2025,2025-04-07,*Current Grades,Construction,DDD
885,TCH0006,CLS00101,Y13,2024/2025,2025-04-02,*Current Grades,Hospitality,DDM
885,TCH0017,CLS00107,Y13,2024/2025,2025-06-11,*Current Grades,English,D
885,TCH0008,CLS00109,Y13,2024/2025,2025-04-28,*Current Grades,Mathematics,D
885,TCH0019,CLS00115,Y13,2024/2025,2025-02-06,*Current Grades,Science,A
886,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,98
886,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
886,TCH0010,CLS0038,Y10,2024/2025,2025-02-08,*Current Grades,Construction,D1
886,TCH0006,CLS0041,Y10,2024/2025,2025-02-20,*Current Grades,Hospitality,D1
886,TCH0017,CLS0047,Y10,2024/2025,2025-06-05,*Current Grades,English,5
886,TCH0018,CLS0051,Y10,2024/2025,2025-03-08,*Current Grades,Mathematics,9
886,TCH0004,CLS0052,Y10,2024/2025,2025-02-14,*Current Grades,Science,8
887,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99
887,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
887,TCH0007,CLS0001,Y7,2024/2025,2025-04-08,*Current Grades,English,8A
887,TCH0008,CLS0005,Y7,2024/2025,2025-04-17,*Current Grades,Mathematics,9A
887,TCH0014,CLS0010,Y7,2024/2025,2025-06-05,*Current Grades,Science,7B
888,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,96
888,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
888,TCH0002,CLS0012,Y8,2024/2025,2025-03-22,*Current Grades,English,9A
888,TCH0003,CLS0016,Y8,2024/2025,2025-04-28,*Current Grades,Mathematics,8C
888,TCH0014,CLS0022,Y8,2024/2025,2025-06-15,*Current Grades,Science,8D
889,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,94
889,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
889,TCH0016,CLS0043,Y10,2024/2025,2025-04-14,*Current Grades,Hospitality,D*
889,TCH0012,CLS0046,Y10,2024/2025,2025-05-03,*Current Grades,English,3
889,TCH0003,CLS0048,Y10,2024/2025,2025-04-08,*Current Grades,Mathematics,8
889,TCH0004,CLS0052,Y10,2024/2025,2025-03-08,*Current Grades,Science,7
890,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,94
890,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100.26877730725509
890,TCH0012,CLS0026,Y9,2024/2025,2025-02-01,*Current Grades,English,8B
890,TCH0013,CLS0030,Y9,2024/2025,2025-01-30,*Current Grades,Mathematics,9A
890,TCH0014,CLS0034,Y9,2024/2025,2025-03-29,*Current Grades,Science,9A
891,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,98
891,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
891,TCH0000,CLS0036,Y10,2024/2025,2025-04-29,*Current Grades,Construction,D1
891,TCH0016,CLS0043,Y10,2024/2025,2025-03-04,*Current Grades,Hospitality,D*
891,TCH0002,CLS0044,Y10,2024/2025,2025-04-19,*Current Grades,English,5
891,TCH0003,CLS0048,Y10,2024/2025,2025-02-09,*Current Grades,Mathematics,7
891,TCH0019,CLS0055,Y10,2024/2025,2025-05-28,*Current Grades,Science,1
892,TCH0000,CLS0096,Y13,2024/2025,2025-06-07,*Current Grades,Construction,D*D*D*
892,TCH0016,CLS00103,Y13,2024/2025,2025-04-12,*Current Grades,Hospitality,D*DD
892,TCH0007,CLS00105,Y13,2024/2025,2025-05-11,*Current Grades,English,A
892,TCH0013,CLS00110,Y13,2024/2025,2025-02-23,*Current Grades,Mathematics,A
892,TCH0014,CLS00114,Y13,2024/2025,2025-02-11,*Current Grades,Science,A*
893,TCH0000,CLS0076,Y12,2024/2025,2025-05-07,*Current Grades,Construction,D*D*D
893,TCH0006,CLS0081,Y12,2024/2025,2025-01-27,*Current Grades,Hospitality,D*DD
893,TCH0012,CLS0086,Y12,2024/2025,2025-06-05,*Current Grades,English,B
893,TCH0003,CLS0088,Y12,2024/2025,2025-05-25,*Current Grades,Mathematics,D
893,TCH0009,CLS0093,Y12,2024/2025,2025-01-03,*Current Grades,Science,A
894,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,93
894,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
894,TCH0012,CLS0026,Y9,2024/2025,2025-06-21,*Current Grades,English,8D
894,TCH0018,CLS0031,Y9,2024/2025,2025-03-12,*Current Grades,Mathematics,9D
894,TCH0019,CLS0035,Y9,2024/2025,2025-05-17,*Current Grades,Science,9D
895,TCH0000,CLS0056,Y11,2024/2025,2025-05-16,*Current Grades,Construction,D*
895,TCH0002,CLS0064,Y11,2024/2025,2025-01-24,*Current Grades,English,6
895,TCH0003,CLS0068,Y11,2024/2025,2025-03-23,*Current Grades,Mathematics,6
895,TCH0009,CLS0073,Y11,2024/2025,2025-01-18,*Current Grades,Science,3
896,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,94
896,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
896,TCH0000,CLS0036,Y10,2024/2025,2025-05-13,*Current Grades,Construction,D2
896,TCH0006,CLS0041,Y10,2024/2025,2025-06-18,*Current Grades,Hospitality,M
896,TCH0017,CLS0047,Y10,2024/2025,2025-02-02,*Current Grades,English,3
896,TCH0013,CLS0050,Y10,2024/2025,2025-05-22,*Current Grades,Mathematics,3
897,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,90
897,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
897,TCH0010,CLS0038,Y10,2024/2025,2025-05-04,*Current Grades,Construction,M
897,TCH0007,CLS0045,Y10,2024/2025,2025-05-27,*Current Grades,English,6
897,TCH0018,CLS0051,Y10,2024/2025,2025-01-27,*Current Grades,Mathematics,8
897,TCH0014,CLS0054,Y10,2024/2025,2025-04-05,*Current Grades,Science,7
898,TCH0015,CLS0079,Y12,2024/2025,2025-06-01,*Current Grades,Construction,DDM
898,TCH0016,CLS0083,Y12,2024/2025,2025-02-07,*Current Grades,Hospitality,MMM
898,TCH0007,CLS0085,Y12,2024/2025,2025-04-12,*Current Grades,English,U
898,TCH0008,CLS0089,Y12,2024/2025,2025-06-29,*Current Grades,Mathematics,E
898,TCH0009,CLS0093,Y12,2024/2025,2025-01-22,*Current Grades,Science,D
899,TCH0015,CLS0059,Y11,2024/2025,2025-04-20,*Current Grades,Construction,M
899,TCH0006,CLS0061,Y11,2024/2025,2025-03-15,*Current Grades,Hospitality,D2
