student_id,school_id,teacher_id,class_id,year_group,academic_year,date,assessment_type,subject,score
639,SCH03,TCH0304,CLS03184,Y12,2024/2025,2025-02-11,* Current Grades (KS5),Science,A*
640,SCH03,TCH0310,CLS03154,Y12,2024/2025,2025-03-16,* Current Grades (KS5),Construction,D*DD
640,SCH03,,CLS03170,Y12,2024/2025,2025-04-13,* Current Grades (KS5),English,A
640,SCH03,TCH0303,CLS03176,Y12,2024/2025,2025-01-12,* Current Grades (KS5),Mathematics,B
640,SCH03,TCH0319,CLS03187,Y12,2024/2025,2025-03-16,* Current Grades (KS5),Science,D
641,SCH03,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,95.0
641,SCH03,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,91.8
641,SCH03,,,Y8,2024/2025,2025-02-11,* Current Grades (KS3),English,8C
641,SCH03,,CLS0337,Y8,2024/2025,2025-06-26,* Current Grades (KS3),Mathematics,8A
641,SCH03,TCH0304,CLS0340,Y8,2024/2025,2025-01-03,* Current Grades (KS3),Science,8C
642,SCH03,TCH0335,CLS03159,Y12,2024/2025,2025-06-14,* Current Grades (KS5),Construction,DDM
642,SCH03,TCH0326,CLS03165,Y12,2024/2025,2025-06-25,* Current Grades (KS5),Hospitality,U
642,SCH03,TCH0327,CLS03173,Y12,2024/2025,2025-06-29,* Current Grades (KS5),English,E
642,SCH03,TCH0338,CLS03183,Y12,2024/2025,2025-06-11,* Current Grades (KS5),Mathematics,U
643,SCH03,TCH0325,CLS03117,Y11,2024/2025,2025-04-25,* Current Grades,Construction,D1
643,SCH03,TCH0331,CLS03126,Y11,2024/2025,2025-03-14,* Current Grades,Hospitality,M
643,SCH03,TCH0327,CLS03133,Y11,2024/2025,2025-06-18,* Current Grades,English,2
643,SCH03,TCH0303,CLS03136,Y11,2024/2025,2025-05-04,* Current Grades,Mathematics,3
643,SCH03,TCH0309,CLS03145,Y11,2024/2025,2025-01-02,* Current Grades,Science,5
644,SCH03,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,97.0
644,SCH03,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100.0
644,SCH03,,,Y9,2024/2025,2025-02-19,* Current Grades (KS3),English,9B
644,SCH03,TCH0323,CLS0360,Y9,2024/2025,2025-02-25,* Current Grades (KS3),Mathematics,8E
644,SCH03,TCH0329,CLS0369,Y9,2024/2025,2025-02-18,* Current Grades (KS3),Science,9A
645,SCH03,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99.0
645,SCH03,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,97.2
645,SCH03,TCH0311,CLS0382,Y10,2024/2025,2025-05-20,* Current Grades,Hospitality,D2
645,SCH03,TCH0313,CLS0398,Y10,2024/2025,2025-02-06,* Current Grades,Mathematics,4
645,SCH03,TCH0324,CLS03108,Y10,2024/2025,2025-06-17,* Current Grades,Science,5
646,SCH03,TCH0330,CLS03198,Y13,2024/2025,2025-01-01,* Current Grades (KS5),Construction,MMM
646,SCH03,,CLS03203,Y13,2024/2025,2025-04-08,* Current Grades (KS5),Hospitality,PPP
646,SCH03,TCH0337,CLS03215,Y13,2024/2025,2025-05-24,* Current Grades (KS5),English,C
646,SCH03,TCH0318,CLS03219,Y13,2024/2025,2025-05-21,* Current Grades (KS5),Mathematics,D
646,SCH03,TCH0329,CLS03229,Y13,2024/2025,2025-05-26,* Current Grades (KS5),Science,E
647,SCH03,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99.0
647,SCH03,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,93.0
647,SCH03,TCH0303,CLS0332,Y8,2024/2025,2025-06-27,* Current Grades (KS3),Mathematics,9A
647,SCH03,,,Y8,2024/2025,2025-06-05,* Current Grades (KS3),Science,9D
648,SCH03,TCH0320,CLS03116,Y11,2024/2025,2025-05-05,* Current Grades,Construction,D2
648,SCH03,TCH0337,CLS03135,Y11,2024/2025,2025-02-10,* Current Grades,English,6
648,SCH03,,,Y11,2024/2025,2025-05-24,* Current Grades,Mathematics,9
648,SCH03,TCH0329,CLS03149,Y11,2024/2025,2025-06-10,* Current Grades,Science,4
649,SCH03,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,90.0
649,SCH03,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,89.8
649,SCH03,TCH0332,CLS0330,Y8,2024/2025,2025-03-13,* Current Grades (KS3),English,7E
649,SCH03,TCH0308,CLS0333,Y8,2024/2025,2025-01-05,* Current Grades (KS3),Mathematics,8C
649,SCH03,TCH0324,CLS0344,Y8,2024/2025,2025-01-04,* Current Grades (KS3),Science,8E
650,SCH03,,,Y12,2024/2025,2025-01-16,* Current Grades (KS5),Construction,DDM
650,SCH03,TCH0301,CLS03160,Y12,2024/2025,2025-05-08,* Current Grades (KS5),Hospitality,PPP
650,SCH03,TCH0322,CLS03172,Y12,2024/2025,2025-06-21,* Current Grades (KS5),English,A
650,SCH03,TCH0318,CLS03179,Y12,2024/2025,2025-02-02,* Current Grades (KS5),Mathematics,C
650,SCH03,TCH0329,CLS03189,Y12,2024/2025,2025-01-28,* Current Grades (KS5),Science,D
651,SCH03,TCH0325,CLS03117,Y11,2024/2025,2025-05-27,* Current Grades,Construction,D*
651,SCH03,TCH0306,CLS03121,Y11,2024/2025,2025-02-16,* Current Grades,Hospitality,M
651,SCH03,,,Y11,2024/2025,2025-01-31,* Current Grades,English,4
651,SCH03,TCH0303,CLS03136,Y11,2024/2025,2025-04-04,* Current Grades,Mathematics,6
651,SCH03,TCH0309,CLS03145,Y11,2024/2025,2025-01-07,* Current Grades,Science,8
652,SCH03,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,94.0
652,SCH03,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,94.0
652,SCH03,TCH0332,CLS0354,Y9,2024/2025,2025-05-12,* Current Grades (KS3),English,9E
652,SCH03,,,Y9,2024/2025,2025-04-06,* Current Grades (KS3),Mathematics,8B
652,SCH03,,,Y9,2024/2025,2025-05-27,* Current Grades (KS3),Science,9A
653,SCH03,,,Y11,2024/2025,2025-03-29,* Current Grades,English,6
653,SCH03,TCH0303,CLS03136,Y11,2024/2025,2025-05-14,* Current Grades,Mathematics,3
654,SCH03,,,Y13,2024/2025,2025-01-16,* Current Grades (KS5),Construction,PPP
654,SCH03,TCH0301,CLS03200,Y13,2024/2025,2025-06-22,* Current Grades (KS5),Hospitality,DDD
654,SCH03,TCH0317,CLS03211,Y13,2024/2025,2025-02-23,* Current Grades (KS5),English,B
654,SCH03,TCH0313,CLS03218,Y13,2024/2025,2025-02-04,* Current Grades (KS5),Mathematics,D
655,SCH03,TCH0320,CLS03196,Y13,2024/2025,2025-03-28,* Current Grades (KS5),Construction,D*DD
655,SCH03,,CLS03203,Y13,2024/2025,2025-04-22,* Current Grades (KS5),Hospitality,PPP
655,SCH03,TCH0307,CLS03209,Y13,2024/2025,2025-04-02,* Current Grades (KS5),English,C
655,SCH03,TCH0333,CLS03222,Y13,2024/2025,2025-01-06,* Current Grades (KS5),Mathematics,C
655,SCH03,TCH0324,CLS03228,Y13,2024/2025,2025-06-16,* Current Grades (KS5),Science,C
656,SCH03,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,95.0
656,SCH03,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,88.5
656,SCH03,TCH0335,CLS0379,Y10,2024/2025,2025-05-30,* Current Grades,Construction,D2
656,SCH03,TCH0338,CLS03103,Y10,2024/2025,2025-06-24,* Current Grades,Mathematics,5
656,SCH03,TCH0314,CLS03106,Y10,2024/2025,2025-04-14,* Current Grades,Science,5
657,SCH03,TCH0320,CLS03156,Y12,2024/2025,2025-04-23,* Current Grades (KS5),Construction,DDD
657,SCH03,TCH0306,CLS03161,Y12,2024/2025,2025-03-08,* Current Grades (KS5),Hospitality,D*DD
657,SCH03,TCH0322,CLS03172,Y12,2024/2025,2025-05-24,* Current Grades (KS5),English,A*
657,SCH03,TCH0303,CLS03176,Y12,2024/2025,2025-02-12,* Current Grades (KS5),Mathematics,B
657,SCH03,TCH0319,CLS03187,Y12,2024/2025,2025-05-06,* Current Grades (KS5),Science,D
658,SCH03,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,97.0
658,SCH03,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,94.9
658,SCH03,TCH0317,CLS0327,Y8,2024/2025,2025-03-31,* Current Grades (KS3),English,8C
658,SCH03,TCH0318,CLS0335,Y8,2024/2025,2025-05-19,* Current Grades (KS3),Mathematics,7C
658,SCH03,TCH0304,CLS0340,Y8,2024/2025,2025-02-04,* Current Grades (KS3),Science,8C
659,SCH03,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,95.0
659,SCH03,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100.0
659,SCH03,TCH0302,CLS0348,Y9,2024/2025,2025-04-23,* Current Grades (KS3),English,8A
659,SCH03,TCH0323,CLS0360,Y9,2024/2025,2025-05-29,* Current Grades (KS3),Mathematics,8B
659,SCH03,TCH0314,CLS0366,Y9,2024/2025,2025-03-06,* Current Grades (KS3),Science,8A
660,SCH03,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99.0
660,SCH03,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100.0
660,SCH03,TCH0337,CLS0331,Y8,2024/2025,2025-05-21,* Current Grades (KS3),English,8B
660,SCH03,TCH0329,CLS0345,Y8,2024/2025,2025-01-20,* Current Grades (KS3),Science,8E
661,SCH03,TCH0335,CLS03199,Y13,2024/2025,2025-06-22,* Current Grades (KS5),Construction,D*D*D
661,SCH03,TCH0336,CLS03207,Y13,2024/2025,2025-03-07,* Current Grades (KS5),Hospitality,D*D*D*
661,SCH03,TCH0332,CLS03214,Y13,2024/2025,2025-01-22,* Current Grades (KS5),English,A
661,SCH03,TCH0333,CLS03222,Y13,2024/2025,2025-02-16,* Current Grades (KS5),Mathematics,B
661,SCH03,TCH0329,CLS03229,Y13,2024/2025,2025-05-31,* Current Grades (KS5),Science,C
662,SCH03,,,Y11,2024/2025,2025-05-13,* Current Grades,Construction,D2
662,SCH03,,,Y11,2024/2025,2025-04-05,* Current Grades,Hospitality,D1
662,SCH03,TCH0302,CLS03128,Y11,2024/2025,2025-05-23,* Current Grades,English,7
662,SCH03,TCH0303,CLS03136,Y11,2024/2025,2025-03-07,* Current Grades,Mathematics,5
663,SCH03,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,91.0
663,SCH03,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,95.1
663,SCH03,TCH0327,CLS0353,Y9,2024/2025,2025-04-27,* Current Grades (KS3),English,8D
663,SCH03,TCH0323,CLS0360,Y9,2024/2025,2025-01-30,* Current Grades (KS3),Mathematics,8B
663,SCH03,TCH0339,CLS0371,Y9,2024/2025,2025-06-12,* Current Grades (KS3),Science,8A
664,SCH03,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,86.0
664,SCH03,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,90.9
664,SCH03,,,Y8,2024/2025,2025-01-07,* Current Grades (KS3),English,8D
664,SCH03,,CLS0337,Y8,2024/2025,2025-01-26,* Current Grades (KS3),Mathematics,8B
664,SCH03,TCH0304,CLS0340,Y8,2024/2025,2025-06-30,* Current Grades (KS3),Science,8E
665,SCH03,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,98.0
665,SCH03,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100.0
665,SCH03,,CLS0326,Y8,2024/2025,2025-06-22,* Current Grades (KS3),English,8B
665,SCH03,TCH0303,CLS0332,Y8,2024/2025,2025-02-17,* Current Grades (KS3),Mathematics,8E
665,SCH03,,,Y8,2024/2025,2025-01-01,* Current Grades (KS3),Science,9A
666,SCH03,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,88.0
666,SCH03,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,87.7
666,SCH03,,,Y7,2024/2025,2025-02-08,* Current Grades (KS3),English,7A
666,SCH03,TCH0313,CLS0310,Y7,2024/2025,2025-05-24,* Current Grades (KS3),Mathematics,7A
666,SCH03,,,Y7,2024/2025,2025-02-15,* Current Grades (KS3),Science,7E
667,SCH03,,,Y12,2024/2025,2025-05-10,* Current Grades (KS5),Hospitality,U
667,SCH03,TCH0322,CLS03172,Y12,2024/2025,2025-02-02,* Current Grades (KS5),English,C
667,SCH03,,,Y12,2024/2025,2025-04-03,* Current Grades (KS5),Mathematics,U
667,SCH03,TCH0329,CLS03189,Y12,2024/2025,2025-06-30,* Current Grades (KS5),Science,U
668,SCH03,TCH0335,CLS03119,Y11,2024/2025,2025-01-01,* Current Grades,Construction,U
668,SCH03,TCH0321,CLS03124,Y11,2024/2025,2025-01-03,* Current Grades,Hospitality,D2
668,SCH03,TCH0332,CLS03134,Y11,2024/2025,2025-03-15,* Current Grades,English,2
668,SCH03,TCH0303,CLS03136,Y11,2024/2025,2025-03-20,* Current Grades,Mathematics,1
668,SCH03,TCH0319,CLS03147,Y11,2024/2025,2025-02-15,* Current Grades,Science,1
669,SCH03,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99.0
669,SCH03,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100.0
669,SCH03,,CLS0302,Y7,2024/2025,2025-05-14,* Current Grades (KS3),English,9E
669,SCH03,TCH0318,CLS0311,Y7,2024/2025,2025-03-02,* Current Grades (KS3),Mathematics,9A
670,SCH03,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,97.0
670,SCH03,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,93.7
670,SCH03,,CLS0350,Y9,2024/2025,2025-03-11,* Current Grades (KS3),English,9B
670,SCH03,,CLS0361,Y9,2024/2025,2025-05-31,* Current Grades (KS3),Mathematics,9B
670,SCH03,TCH0339,CLS0371,Y9,2024/2025,2025-02-01,* Current Grades (KS3),Science,8C
671,SCH03,TCH0315,CLS03195,Y13,2024/2025,2025-04-18,* Current Grades (KS5),Construction,MMM
671,SCH03,TCH0321,CLS03204,Y13,2024/2025,2025-06-05,* Current Grades (KS5),Hospitality,DDD
671,SCH03,TCH0302,CLS03208,Y13,2024/2025,2025-02-17,* Current Grades (KS5),English,A
671,SCH03,TCH0318,CLS03219,Y13,2024/2025,2025-04-16,* Current Grades (KS5),Mathematics,C
671,SCH03,TCH0319,CLS03227,Y13,2024/2025,2025-03-12,* Current Grades (KS5),Science,A
672,SCH03,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,95.0
672,SCH03,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,95.3
672,SCH03,TCH0317,CLS0303,Y7,2024/2025,2025-02-27,* Current Grades (KS3),English,9A
672,SCH03,,,Y7,2024/2025,2025-04-03,* Current Grades (KS3),Mathematics,8B
672,SCH03,,,Y7,2024/2025,2025-06-13,* Current Grades (KS3),Science,9B
673,SCH03,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,98.0
673,SCH03,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,96.2
673,SCH03,TCH0307,CLS0301,Y7,2024/2025,2025-06-02,* Current Grades (KS3),English,8D
673,SCH03,TCH0313,CLS0310,Y7,2024/2025,2025-02-25,* Current Grades (KS3),Mathematics,8E
673,SCH03,,,Y7,2024/2025,2025-01-05,* Current Grades (KS3),Science,9C
674,SCH03,TCH0315,CLS03195,Y13,2024/2025,2025-02-13,* Current Grades (KS5),Construction,MMM
674,SCH03,TCH0326,CLS03205,Y13,2024/2025,2025-04-06,* Current Grades (KS5),Hospitality,DDD
674,SCH03,TCH0307,CLS03209,Y13,2024/2025,2025-03-15,* Current Grades (KS5),English,B
674,SCH03,TCH0338,CLS03223,Y13,2024/2025,2025-04-10,* Current Grades (KS5),Mathematics,C
674,SCH03,TCH0329,CLS03229,Y13,2024/2025,2025-05-03,* Current Grades (KS5),Science,D
675,SCH03,,,Y13,2024/2025,2025-03-24,* Current Grades (KS5),Construction,U
675,SCH03,TCH0306,CLS03201,Y13,2024/2025,2025-02-16,* Current Grades (KS5),Hospitality,DDM
675,SCH03,TCH0307,CLS03209,Y13,2024/2025,2025-04-06,* Current Grades (KS5),English,E
675,SCH03,,CLS03221,Y13,2024/2025,2025-06-12,* Current Grades (KS5),Mathematics,U
675,SCH03,TCH0314,CLS03226,Y13,2024/2025,2025-01-28,* Current Grades (KS5),Science,E
676,SCH03,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,96.0
676,SCH03,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,96.2
676,SCH03,TCH0327,CLS0305,Y7,2024/2025,2025-02-22,* Current Grades (KS3),English,8E
676,SCH03,TCH0313,CLS0310,Y7,2024/2025,2025-03-28,* Current Grades (KS3),Mathematics,8C
676,SCH03,TCH0304,CLS0316,Y7,2024/2025,2025-06-25,* Current Grades (KS3),Science,9E
677,SCH03,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,90.0
677,SCH03,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,91.1
677,SCH03,,CLS0302,Y7,2024/2025,2025-06-08,* Current Grades (KS3),English,8B
677,SCH03,TCH0308,CLS0309,Y7,2024/2025,2025-04-04,* Current Grades (KS3),Mathematics,8A
677,SCH03,,,Y7,2024/2025,2025-01-18,* Current Grades (KS3),Science,8D
678,SCH03,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,79.0
678,SCH03,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,90.8
678,SCH03,TCH0302,CLS0348,Y9,2024/2025,2025-04-28,* Current Grades (KS3),English,8A
678,SCH03,TCH0318,CLS0359,Y9,2024/2025,2025-04-24,* Current Grades (KS3),Mathematics,8C
679,SCH03,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,96.0
679,SCH03,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,93.3
679,SCH03,TCH0338,CLS0339,Y8,2024/2025,2025-01-01,* Current Grades (KS3),Mathematics,7E
679,SCH03,,,Y8,2024/2025,2025-04-16,* Current Grades (KS3),Science,8A
680,SCH03,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,97.0
680,SCH03,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,97.6
680,SCH03,TCH0325,CLS0377,Y10,2024/2025,2025-05-04,* Current Grades,Construction,D2
680,SCH03,TCH0321,CLS0384,Y10,2024/2025,2025-01-06,* Current Grades,Hospitality,D2
680,SCH03,TCH0327,CLS0393,Y10,2024/2025,2025-03-29,* Current Grades,English,4
680,SCH03,TCH0323,CLS03100,Y10,2024/2025,2025-01-10,* Current Grades,Mathematics,6
680,SCH03,,,Y10,2024/2025,2025-01-05,* Current Grades,Science,4
681,SCH03,TCH0335,CLS03119,Y11,2024/2025,2025-06-11,* Current Grades,Construction,P
681,SCH03,,,Y11,2024/2025,2025-05-13,* Current Grades,Hospitality,M
681,SCH03,,,Y11,2024/2025,2025-04-24,* Current Grades,English,5
681,SCH03,TCH0308,CLS03137,Y11,2024/2025,2025-01-22,* Current Grades,Mathematics,3
681,SCH03,,,Y11,2024/2025,2025-06-28,* Current Grades,Science,7
682,SCH03,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,96.0
682,SCH03,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100.0
682,SCH03,TCH0322,CLS0328,Y8,2024/2025,2025-01-11,* Current Grades (KS3),English,7C
682,SCH03,TCH0308,CLS0333,Y8,2024/2025,2025-06-17,* Current Grades (KS3),Mathematics,8E
682,SCH03,,,Y8,2024/2025,2025-03-31,* Current Grades (KS3),Science,8D
683,SCH03,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,87.0
683,SCH03,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,88.7
683,SCH03,TCH0317,CLS0303,Y7,2024/2025,2025-05-10,* Current Grades (KS3),English,8B
683,SCH03,TCH0313,CLS0310,Y7,2024/2025,2025-04-18,* Current Grades (KS3),Mathematics,8A
683,SCH03,,,Y7,2024/2025,2025-01-06,* Current Grades (KS3),Science,8D
684,SCH03,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99.0
684,SCH03,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100.0
684,SCH03,TCH0310,CLS0374,Y10,2024/2025,2025-03-27,* Current Grades,Construction,D*
684,SCH03,,,Y10,2024/2025,2025-06-25,* Current Grades,Hospitality,M
684,SCH03,TCH0337,CLS0395,Y10,2024/2025,2025-03-09,* Current Grades,English,7
684,SCH03,,,Y10,2024/2025,2025-03-18,* Current Grades,Science,5
685,SCH03,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,95.0
685,SCH03,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,95.8
685,SCH03,TCH0307,CLS0349,Y9,2024/2025,2025-01-07,* Current Grades (KS3),English,7A
685,SCH03,TCH0308,CLS0357,Y9,2024/2025,2025-05-11,* Current Grades (KS3),Mathematics,8A
685,SCH03,,CLS0370,Y9,2024/2025,2025-06-02,* Current Grades (KS3),Science,7D
686,SCH03,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,97.0
686,SCH03,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,98.5
686,SCH03,,,Y7,2024/2025,2025-06-21,* Current Grades (KS3),English,8C
686,SCH03,TCH0308,CLS0309,Y7,2024/2025,2025-06-10,* Current Grades (KS3),Mathematics,8E
686,SCH03,TCH0309,CLS0317,Y7,2024/2025,2025-06-11,* Current Grades (KS3),Science,7E
687,SCH03,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,97.0
687,SCH03,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,89.7
687,SCH03,TCH0306,CLS0381,Y10,2024/2025,2025-02-15,* Current Grades,Hospitality,D2
687,SCH03,,,Y10,2024/2025,2025-01-09,* Current Grades,English,5
687,SCH03,TCH0323,CLS03100,Y10,2024/2025,2025-01-03,* Current Grades,Mathematics,7
687,SCH03,TCH0339,CLS03111,Y10,2024/2025,2025-02-01,* Current Grades,Science,7
688,SCH03,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,97.0
688,SCH03,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,95.8
688,SCH03,TCH0307,CLS0301,Y7,2024/2025,2025-05-16,* Current Grades (KS3),English,7C
688,SCH03,,,Y7,2024/2025,2025-06-10,* Current Grades (KS3),Mathematics,7E
688,SCH03,TCH0314,CLS0318,Y7,2024/2025,2025-01-22,* Current Grades (KS3),Science,7B
689,SCH03,TCH0335,CLS03159,Y12,2024/2025,2025-05-04,* Current Grades (KS5),Construction,DDD
689,SCH03,,,Y12,2024/2025,2025-04-22,* Current Grades (KS5),Hospitality,DDM
689,SCH03,,CLS03170,Y12,2024/2025,2025-03-20,* Current Grades (KS5),English,B
689,SCH03,TCH0323,CLS03180,Y12,2024/2025,2025-04-19,* Current Grades (KS5),Mathematics,U
689,SCH03,TCH0314,CLS03186,Y12,2024/2025,2025-01-26,* Current Grades (KS5),Science,C
690,SCH03,,,Y12,2024/2025,2025-05-12,* Current Grades (KS5),Hospitality,MMM
690,SCH03,,,Y12,2024/2025,2025-02-06,* Current Grades (KS5),English,B
690,SCH03,TCH0338,CLS03183,Y12,2024/2025,2025-03-02,* Current Grades (KS5),Mathematics,U
691,SCH03,,,Y12,2024/2025,2025-06-28,* Current Grades (KS5),Construction,DDD
691,SCH03,TCH0326,CLS03165,Y12,2024/2025,2025-05-24,* Current Grades (KS5),Hospitality,MMM
691,SCH03,TCH0338,CLS03183,Y12,2024/2025,2025-01-08,* Current Grades (KS5),Mathematics,D
691,SCH03,,CLS03190,Y12,2024/2025,2025-05-04,* Current Grades (KS5),Science,C
692,SCH03,TCH0305,CLS03193,Y13,2024/2025,2025-04-27,* Current Grades (KS5),Construction,D*D*D
692,SCH03,,,Y13,2024/2025,2025-03-31,* Current Grades (KS5),Hospitality,DDD
692,SCH03,TCH0317,CLS03211,Y13,2024/2025,2025-01-04,* Current Grades (KS5),English,A*
692,SCH03,TCH0309,CLS03225,Y13,2024/2025,2025-01-25,* Current Grades (KS5),Science,A*
693,SCH03,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99.0
693,SCH03,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100.0
693,SCH03,TCH0322,CLS0328,Y8,2024/2025,2025-06-05,* Current Grades (KS3),English,7A
693,SCH03,TCH0338,CLS0339,Y8,2024/2025,2025-04-09,* Current Grades (KS3),Mathematics,7D
693,SCH03,,,Y8,2024/2025,2025-05-03,* Current Grades (KS3),Science,8A
694,SCH03,TCH0305,CLS03113,Y11,2024/2025,2025-05-10,* Current Grades,Construction,D2
694,SCH03,,,Y11,2024/2025,2025-03-16,* Current Grades,English,5
694,SCH03,TCH0303,CLS03136,Y11,2024/2025,2025-03-15,* Current Grades,Mathematics,3
694,SCH03,,,Y11,2024/2025,2025-05-30,* Current Grades,Science,2
695,SCH03,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,88.0
695,SCH03,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,87.8
